instance_id,artist_name,track_name,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,obtained_date,valence,music_genre
21331.0,Kevin Gates,IDGAF,49.0,0.00312,0.728,-1.0,0.55,0.0,D,0.0871,-6.049,Major,0.379,139.863,4-Apr,0.305,Rap
53770.0,Timmies,I Dont Wanna Know Her,62.0,0.602,0.835,122205.0,0.288,0.00461,A,0.352,-14.701,Minor,0.341,109.934,3-Apr,0.359,Rap
53768.0,Pharrell Williams,Freedom,65.0,0.395,0.427,-1.0,0.5579999999999999,3.69e-05,C#,0.136,-6.374,Minor,0.0685,86.141,4-Apr,0.605,Rap
26833.0,DRAM,The Uber Song,46.0,0.107,0.789,234144.0,0.5870000000000001,0.0,A#,0.161,-5.174,Minor,0.203,129.841,4-Apr,0.555,Rap
51331.0,Ying Yang Twins,Shake (Feat. Pitbull),52.0,0.341,0.913,241587.0,0.6709999999999999,0.0,C#,0.645,-7.385,Major,0.303,?,4-Apr,0.867,Rap
77276.0,Pete Rock & C.L. Smooth,The Creator,55.0,0.21,0.826,283813.0,0.491,0.0729,A,0.0929,-11.264,Major,0.165,115.99799999999999,4-Apr,0.617,Rap
65598.0,Lupe Fiasco,Daydreamin' (feat. Jill Scott),58.0,0.0289999999999999,0.5329999999999999,234307.0,0.7390000000000001,0.0,F,0.266,-3.573,Minor,0.0602,81.37,4-Apr,0.617,Rap
87766.0,XXXTENTACION,Boost!,58.0,0.0642,0.723,77601.0,0.3279999999999999,0.0,C#,0.123,-11.121,Major,0.477,124.087,4-Apr,0.382,Rap
64588.0,The Weeknd,The Zone,62.0,0.26,0.619,418507.0,0.521,0.000542,D#,0.1009999999999999,-8.092,Minor,0.0744,139.886,4-Apr,0.254,Rap
30588.0,Ludacris,Splash Waterfalls,53.0,0.119,0.711,290760.0,0.843,0.0,F,0.225,-6.12,Minor,0.3929999999999999,145.989,4-Apr,0.6829999999999999,Rap
77360.0,Migos,Gang Gang,66.0,0.272,0.635,181319.0,0.601,0.0,D,0.1119999999999999,-9.837,Major,0.144,180.046,4-Apr,0.515,Rap
61962.0,System Of A Down,Lost In Hollywood,66.0,0.598,0.295,320693.0,0.797,0.0004269999999999,G#,0.125,-3.193,Minor,0.0301,150.30100000000002,4-Apr,0.107,Rap
33984.0,Lil Peep,Honestly,62.0,7.26e-05,0.544,-1.0,0.7709999999999999,8.47e-06,A,0.1009999999999999,-6.4110000000000005,Major,0.0469,158.274,4-Apr,0.357,Rap
36091.0,blackbear,Valley Girls,59.0,0.395,0.574,215851.0,0.456,0.0,D,0.161,-9.435,Minor,0.0865,149.945,4-Apr,0.182,Rap
78953.0,Drake,9,63.0,0.000855,0.7,255787.0,0.721,0.00112,D,0.257,-7.296,Major,0.0447,100.00299999999999,4-Apr,0.0378,Rap
53938.0,Trippie Redd,So Alive,64.0,0.0316,0.6779999999999999,119070.0,0.474,0.0,A#,0.0754,-10.059,Major,0.0428,128.942,4-Apr,0.178,Rap
73695.0,Meek Mill,All Eyes on You (feat. Chris Brown & Nicki Minaj),72.0,0.0242,0.589,223973.0,0.6579999999999999,0.0,B,0.118,-5.287999999999999,Minor,0.203,77.521,4-Apr,0.251,Rap
54786.0,PnB Rock,Fleek,52.0,0.125,0.586,181028.0,0.7829999999999999,0.0,G,0.318,-5.872000000000001,Minor,0.0379,87.469,4-Apr,0.461,Rap
68237.0,Wifisfuneral,Can't Feel My Face,60.0,0.0491,0.947,-1.0,0.584,0.0,G#,0.0791,-7.907,Major,0.457,120.01799999999999,4-Apr,0.384,Rap
35536.0,BROCKHAMPTON,WHERE THE CASH AT,57.0,0.00712,0.862,114853.0,0.523,0.00238,D,0.129,-6.851,Major,0.3779999999999999,156.032,4-Apr,0.172,Rap
70359.0,Dr. Dre,Bitch Niggaz,53.0,0.3989999999999999,0.691,-1.0,0.726,0.0,E,0.282,-1.953,Minor,0.39,77.07300000000001,1-Apr,0.597,Rap
42653.0,A Boogie Wit da Hoodie,Savage,74.0,0.188,0.78,-1.0,0.402,0.0,F,0.0597,-9.255,Minor,0.149,160.046,4-Apr,0.483,Rap
56975.0,Jamie Foxx,Fall For Your Type,55.0,0.3939999999999999,0.593,269533.0,0.3929999999999999,3.24e-06,C#,0.11,-11.736,Major,0.0827,136.866,4-Apr,0.193,Rap
56833.0,Cardi B,Cheap Ass Weave,58.0,0.0383,0.782,168150.0,0.539,3.5e-06,D,0.3,-8.665,Major,0.407,130.33700000000002,4-Apr,0.652,Rap
89432.0,Spice 1,I Got Five On It Remix,52.0,0.2339999999999999,0.539,254560.0,0.584,0.0,A#,0.198,-10.616,Minor,0.335,?,4-Apr,0.674,Rap
35190.0,Shoreline Mafia,Bussin,61.0,0.00739,0.862,210048.0,0.4379999999999999,0.0,G#,0.37,-10.096,Major,0.0594,97.454,4-Apr,0.165,Rap
36075.0,Kanye West,Diamonds From Sierra Leone - Bonus Track,53.0,0.154,0.419,238400.0,0.8640000000000001,0.0,G,0.2689999999999999,-3.372,Major,0.291,96.48299999999999,4-Apr,0.512,Rap
25309.0,Drake,Final Fantasy,70.0,0.422,0.5,219960.0,0.4479999999999999,8.03e-06,C,0.115,-10.977,Major,0.442,144.204,1-Apr,0.104,Rap
33789.0,Jon Bellion,Run Wild,57.0,0.245,0.555,192732.0,0.5429999999999999,0.0,A,0.123,-7.689,Minor,0.237,90.67,4-Apr,0.777,Rap
33404.0,Kehlani,Distraction,66.0,0.0266,0.66,235693.0,0.698,0.0,F,0.296,-6.266,Minor,0.0467,120.959,4-Apr,0.396,Rap
69879.0,Drake,November 18th,71.0,0.579,0.7490000000000001,188189.0,0.476,0.0,B,0.1,-11.147,Minor,0.507,71.937,4-Apr,0.534,Rap
74114.0,Pitbull,Greenlight,61.0,0.245,0.695,244174.0,0.8370000000000001,0.0,C#,0.367,-5.617000000000001,Minor,0.281,115.06700000000001,4-Apr,0.639,Rap
88230.0,Chiddy Bang,Opposite Of Adults,57.0,0.011,0.674,191600.0,0.899,0.0,A,0.327,-5.115,Major,0.193,95.999,4-Apr,0.604,Rap
31879.0,Rick Ross,Sanctified,53.0,0.0754,0.7390000000000001,289627.0,0.52,0.0,A,0.382,-6.301,Major,0.0679,126.041,4-Apr,0.247,Rap
41244.0,Kodak Black,Pimpin Ain't Eazy,74.0,0.311,0.644,177000.0,0.501,0.0,C,0.106,-8.959,Major,0.492,129.828,4-Apr,0.173,Rap
32109.0,Russ,"Psycho, Pt. 2",77.0,0.775,0.7659999999999999,161985.0,0.5479999999999999,5.57e-06,A#,0.1,-4.29,Major,0.235,82.944,4-Apr,0.424,Rap
84636.0,Diddy,"I Need a GirlPt. 2 (feat. Loon, Ginuwine & Mario Winans)",67.0,0.421,0.713,285587.0,0.471,0.0,C#,0.0308,-7.392,Minor,0.483,199.765,4-Apr,0.7809999999999999,Rap
62733.0,Wu-Tang Clan,Da Mystery of Chessboxin',60.0,0.3339999999999999,0.925,287840.0,0.3879999999999999,0.0,D,0.332,-10.508,Major,0.419,105.056,4-Apr,0.359,Rap
48244.0,XXXTENTACION,Slipknot (feat. Kin$oul & Killstation),70.0,0.47,0.4479999999999999,209099.0,0.541,0.0,E,0.1,-11.34,Minor,0.397,81.92,4-Apr,0.237,Rap
80031.0,In This Moment,Black Wedding (feat. Rob Halford),64.0,0.00796,0.54,247373.0,0.967,0.0,C#,0.6829999999999999,-4.174,Minor,0.162,136.89600000000002,4-Apr,0.293,Rap
61707.0,Chris Brown,Zero,58.0,0.0517,0.731,214600.0,0.818,0.0,C#,0.0743,-4.564,Minor,0.0638,120.993,4-Apr,0.812,Rap
69435.0,Lil Uzi Vert,I Can Drive,60.0,0.0811,0.759,153809.0,0.489,0.0,C#,0.149,-9.141,Major,0.321,138.98,4-Apr,0.346,Rap
67897.0,Mac Miller,We (feat. CeeLo Green),60.0,0.794,0.6409999999999999,319273.0,0.637,0.0515,D#,0.131,-9.43,Minor,0.0579,138.869,4-Apr,0.601,Rap
43795.0,Kendrick Lamar,Momma,59.0,0.254,0.615,283120.0,0.743,0.0,C#,0.665,-4.58,Major,0.325,111.914,5-Apr,0.515,Rap
85810.0,Marc E. Bassy,Treat Me So Bad,53.0,0.168,0.718,165800.0,0.7959999999999999,0.0,B,0.1169999999999999,-4.467,Minor,0.0849,?,4-Apr,0.585,Rap
39897.0,PnB Rock,Issues (feat. Russ),65.0,0.203,0.655,232857.0,0.642,2.3e-05,A,0.11,-6.757999999999999,Major,0.0729,?,4-Apr,0.208,Rap
76136.0,empty_field,Keep It Redneck,51.0,0.000371,0.5920000000000001,235533.0,0.746,0.0,D,0.284,-4.975,Major,0.0548,165.97299999999998,4-Apr,0.49,Rap
45390.0,Gucci Mane,Lost Y'all Mind (feat. Quavo),56.0,0.127,0.838,155287.0,0.7759999999999999,1.7899999999999998e-05,A,0.124,-4.905,Minor,0.212,94.971,4-Apr,0.6609999999999999,Rap
51580.0,Overtime,Hunger in My Stomach,50.0,0.0905,0.58,283280.0,0.6659999999999999,0.0,D#,0.178,-6.664,Minor,0.0337,132.997,4-Apr,0.222,Rap
77722.0,Iamjakehill,Stay,58.0,0.8109999999999999,0.728,185091.0,0.6679999999999999,0.0,D,0.1169999999999999,-8.386000000000001,Minor,0.143,82.96700000000001,4-Apr,0.857,Rap
83082.0,Rockie Fresh,Must Be,68.0,0.386,0.7090000000000001,161741.0,0.77,0.0,D,0.121,-4.216,Major,0.158,138.939,4-Apr,0.4629999999999999,Rap
35564.0,G-Eazy,Mama Always Told Me,59.0,0.0169,0.747,191013.0,0.7140000000000001,0.0,F#,0.138,-5.122999999999999,Minor,0.14,144.969,4-Apr,0.461,Rap
45805.0,Playboi Carti,Ain't Doin That,55.0,0.1119999999999999,0.765,172500.0,0.54,0.0,C#,0.122,-6.726,Major,0.089,106.021,4-Apr,0.223,Rap
72801.0,Sean Paul,Mad Love,64.0,0.0052299999999999,0.804,199945.0,0.823,2.77e-06,B,0.168,-3.4960000000000004,Minor,0.147,?,4-Apr,0.619,Rap
30521.0,Lil Uzi Vert,Belly,49.0,0.27,0.8190000000000001,-1.0,0.754,0.0,F,0.295,-4.408,Minor,0.295,?,4-Apr,0.4039999999999999,Rap
75435.0,Carnage,Visa (feat. Young Troy),51.0,0.667,0.83,-1.0,0.421,0.001,C,0.104,-10.414,Minor,0.039,119.964,4-Apr,0.628,Rap
26051.0,50 Cent,Hustler's Ambition,56.0,0.286,0.472,237347.0,0.6729999999999999,0.0,G,0.311,-8.263,Major,0.3229999999999999,86.491,4-Apr,0.6779999999999999,Rap
72741.0,empty_field,You Broke,57.0,0.00227,0.911,209787.0,0.493,0.0,C#,0.1369999999999999,-9.409,Major,0.1969999999999999,92.516,4-Apr,0.512,Rap
73300.0,empty_field,Beautiful,50.0,0.00227,0.497,195893.0,0.748,0.0,F#,0.136,-4.5,Major,0.0332,131.944,4-Apr,0.2739999999999999,Rap
54076.0,French Montana,Unforgettable,85.0,0.0293,0.726,233902.0,0.769,0.0101,F#,0.104,-5.043,Major,0.123,97.985,4-Apr,0.733,Rap
48583.0,The Weeknd,Ordinary Life,67.0,0.0276,0.544,-1.0,0.586,0.0,G,0.0961,-7.486000000000001,Minor,0.0794,149.882,4-Apr,0.361,Rap
37188.0,YG,Still Brazy,58.0,0.0478,0.962,202520.0,0.478,0.0,C#,0.161,-6.942,Major,0.075,105.939,4-Apr,0.2319999999999999,Rap
40825.0,empty_field,TOO BRAZY (feat. Mozzy),58.0,0.0221,0.918,210240.0,0.562,0.0,B,0.0849,-8.146,Major,0.3939999999999999,100.01299999999999,4-Apr,0.498,Rap
34392.0,Machine Gun Kelly,World Series,53.0,0.0923,0.858,215107.0,0.595,0.0,F,0.0751,-9.046,Major,0.335,111.00299999999999,4-Apr,0.158,Rap
69586.0,empty_field,Zoom,51.0,0.035,0.782,166027.0,0.503,0.0,D,0.266,-8.214,Major,0.305,129.904,4-Apr,0.657,Rap
75806.0,Kodak Black,Too Many Years,71.0,0.0237,0.665,196336.0,0.706,0.0,G#,0.1119999999999999,-6.859,Minor,0.0958,147.067,4-Apr,0.632,Rap
66212.0,Chris Brown,Heartbreak on a Full Moon,53.0,0.0078599999999999,0.613,246523.0,0.5760000000000001,4.63e-06,E,0.106,-7.617000000000001,Minor,0.0651,87.988,4-Apr,0.6920000000000001,Rap
89677.0,Jon Bellion,Ooh,57.0,0.8109999999999999,0.8270000000000001,219227.0,0.397,6.3e-05,C,0.102,-8.917,Major,0.0463,114.988,4-Apr,0.515,Rap
32818.0,Chamillionaire,Slow Loud & Bangin,52.0,0.127,0.643,254653.0,0.73,0.0,B,0.217,-7.437,Minor,0.313,131.895,4-Apr,0.276,Rap
31102.0,Staind,Outside - Original,62.0,0.00844,0.515,293133.0,0.594,0.00658,C#,0.0752,-4.708,Major,0.0262,146.564,4-Apr,0.218,Rap
42550.0,Mike WiLL Made-It,Drinks On Us,60.0,0.365,0.774,311163.0,0.628,8.94e-05,A#,0.0991,-6.5360000000000005,Minor,0.2739999999999999,128.982,4-Apr,0.485,Rap
85252.0,OutKast,Jazzy Belle,52.0,0.0178,0.878,251667.0,0.6509999999999999,0.0,B,0.0408,-8.074,Minor,0.252,92.02799999999999,4-Apr,0.102,Rap
26022.0,Jake Miller,Can't Help Myself,57.0,0.209,0.6559999999999999,210000.0,0.615,0.0,C#,0.109,-5.562,Major,0.0506,76.53,4-Apr,0.732,Rap
36994.0,Berner,Ayy (feat. YG & Logic),61.0,0.106,0.821,247007.0,0.622,0.0,C#,0.11,-5.656000000000001,Major,0.212,140.971,4-Apr,0.411,Rap
90256.0,YG,HANDGUN (feat. A$AP Rocky),65.0,0.0195,0.843,215533.0,0.546,0.0,G#,0.374,-7.713999999999999,Major,0.4639999999999999,?,4-Apr,0.427,Rap
56407.0,Lirico En La Casa,Marianela,64.0,0.214,0.831,186723.0,0.7609999999999999,0.0219,G#,0.0615,-6.944,Major,0.0579,117.009,4-Apr,0.7929999999999999,Rap
50100.0,Gunna,Style Stealer (Lil Baby & Gunna),64.0,0.0733,0.802,185382.0,0.527,0.000183,C#,0.0951,-7.226,Minor,0.0701,155.994,4-Apr,0.312,Rap
42031.0,Kodak Black,Day For Day,57.0,0.283,0.737,168312.0,0.562,0.0,F,0.0727,-8.156,Major,0.373,81.015,4-Apr,0.457,Rap
74217.0,Sheck Wes,Chippi Chippi,62.0,0.0734,0.677,229400.0,0.5489999999999999,0.0,G#,0.0916,-7.165,Major,0.211,77.523,4-Apr,0.262,Rap
66741.0,Quality Control,We The Ones,63.0,0.0324,0.902,194025.0,0.7120000000000001,0.0,B,0.171,-3.466,Minor,0.195,93.995,4-Apr,0.108,Rap
49767.0,Lil Mosey,Greet Her,71.0,0.0593,0.75,-1.0,0.476,0.0,G,0.1989999999999999,-7.864,Minor,0.0412,94.995,4-Apr,0.123,Rap
77745.0,Ryan Caraveo,Bubbles,56.0,0.3279999999999999,0.748,164309.0,0.529,0.0,F#,0.131,-8.885,Minor,0.055,75.973,4-Apr,0.4479999999999999,Rap
52025.0,empty_field,I Was Never There,71.0,0.135,0.324,-1.0,0.735,4.84e-05,A#,0.1689999999999999,-4.053999999999999,Major,0.0337,113.92299999999999,4-Apr,0.1689999999999999,Rap
77126.0,Disturbed,Hold On to Memories,59.0,0.00828,0.547,303613.0,0.637,0.0,A#,0.0702,-5.433,Major,0.025,149.97899999999998,3-Apr,0.469,Rap
39491.0,Juice WRLD,Make Believe,74.0,0.129,0.722,-1.0,0.848,0.0,G,0.128,-4.247,Minor,0.0601,84.04,4-Apr,0.708,Rap
49356.0,Post Malone,I Fall Apart,88.0,0.0689,0.556,223347.0,0.5379999999999999,0.0,G#,0.196,-5.408,Minor,0.0382,143.95,4-Apr,0.291,Rap
23493.0,A$AP Ferg,New Level REMIX,56.0,0.03,0.711,-1.0,0.6629999999999999,0.0,B,0.123,-5.805,Major,0.142,121.11200000000001,4-Apr,0.214,Rap
45394.0,Timeflies,Lay Me Down,56.0,0.204,0.5579999999999999,201618.0,0.61,0.0,C#,0.573,-5.191,Major,0.0724,87.667,4-Apr,0.687,Rap
84685.0,Bryce Vine,The Fall,56.0,0.0684,0.604,141420.0,0.5489999999999999,5.15e-05,C#,0.356,-5.553999999999999,Minor,0.248,131.54399999999998,4-Apr,0.444,Rap
67388.0,Kesha,C'Mon,56.0,0.00657,0.5579999999999999,214307.0,0.7809999999999999,0.00144,C#,0.102,-5.448,Minor,0.0963,126.025,4-Apr,0.286,Rap
83236.0,Grieves,What It Dew,48.0,0.000524,0.772,214893.0,0.64,3.92e-06,A,0.119,-7.403,Major,0.0545,131.844,4-Apr,0.402,Rap
55757.0,Young Thug,Never Had It (feat. Young Dolph),51.0,0.0775,0.78,254520.0,0.606,0.0,C#,0.0737,-6.16,Minor,0.14,?,4-Apr,0.205,Rap
80702.0,$uicideBoy$,INTROVERSION 2.0,55.0,0.0383,0.693,109348.0,0.737,0.0,C,0.0685,-4.998,Major,0.0373,112.03399999999999,3-Apr,0.0923,Rap
87272.0,Childish Gambino,Boogieman,53.0,0.0963,0.7140000000000001,216840.0,0.753,0.1939999999999999,G,0.206,-8.64,Major,0.0876,88.027,4-Apr,0.64,Rap
40453.0,Post Malone,Big Lie,74.0,0.191,0.442,-1.0,0.684,0.0,F#,0.0725,-4.888,Minor,0.168,170.862,4-Apr,0.218,Rap
79925.0,Chief Keef,Text (feat. C. Mula),51.0,0.0198,0.5579999999999999,228000.0,0.45,0.0,D,0.106,-8.054,Major,0.289,?,5-Apr,0.0467,Rap
57861.0,Offset,Don't Lose Me,74.0,0.67,0.884,200486.0,0.485,0.00063,A#,0.325,-7.146,Minor,0.0793,125.006,4-Apr,0.149,Rap
59758.0,Young M.A,Walk,52.0,0.736,0.696,-1.0,0.7090000000000001,0.0,C,0.175,-4.414,Minor,0.345,77.637,4-Apr,0.642,Rap
63908.0,Nas,The World Is Yours,62.0,0.2739999999999999,0.6779999999999999,290573.0,0.794,1.68e-06,A#,0.124,-6.186,Minor,0.14,87.374,4-Apr,0.54,Rap
29602.0,Tay-K,Murder She Wrote,57.0,0.156,0.7120000000000001,126344.0,0.726,0.0,G#,0.292,-7.987,Major,0.273,?,4-Apr,0.7709999999999999,Rap
70183.0,Migos,Position To Win,68.0,0.193,0.716,185023.0,0.88,0.0,A#,0.432,-4.632,Minor,0.265,166.12599999999998,4-Apr,0.66,Rap
61551.0,Gucci Mane,Mad Russian (feat. Lil Skies),66.0,0.0877,0.757,141854.0,0.579,0.0,E,0.104,-9.174,Minor,0.0655,160.07,4-Apr,0.537,Rap
47917.0,XXXTENTACION,Came2Kill,58.0,0.0197,0.754,-1.0,0.649,3.6e-05,B,0.129,-4.572,Minor,0.147,119.949,4-Apr,0.211,Rap
41810.0,Upchurch,Son of the South,56.0,0.013,0.514,206387.0,0.706,0.0,A,0.7879999999999999,-6.718999999999999,Major,0.0543,199.797,4-Apr,0.136,Rap
28399.0,Future,Three,53.0,0.0084099999999999,0.725,-1.0,0.6920000000000001,0.0,F,0.0912,-5.742000000000001,Minor,0.257,169.025,4-Apr,0.298,Rap
44794.0,Kevin Gates,Me Too,69.0,0.152,0.726,202301.0,0.605,0.0,G,0.642,-5.002,Major,0.296,139.233,4-Apr,0.36,Rap
40415.0,Machine Gun Kelly,Kiss the Sky,52.0,0.0022199999999999,0.711,187493.0,0.662,3.11e-06,C,0.126,-8.636000000000001,Major,0.0755,125.988,4-Apr,0.0586,Rap
90184.0,Vigiland,Friday Night‬‬‬,71.0,0.00106,0.7170000000000001,173871.0,0.6659999999999999,6.28e-06,C#,0.0528,-5.555,Minor,0.0358,128.056,4-Apr,0.0814,Rap
41806.0,Migos,BBO (Bad Bitches Only),69.0,0.044,0.804,251859.0,0.774,1.38e-06,E,0.217,-5.79,Minor,0.0638,161.955,4-Apr,0.493,Rap
42430.0,empty_field,Passenger,62.0,0.00188,0.345,368667.0,0.797,0.0668,C,0.145,-6.152,Major,0.0551,117.98700000000001,4-Apr,0.223,Rap
38977.0,2Pac,To Live & Die In L.A.,55.0,0.205,0.5770000000000001,272627.0,0.86,0.0,A,0.3339999999999999,-6.2,Minor,0.318,173.84400000000002,4-Apr,0.789,Rap
59664.0,SahBabii,Tonight,56.0,0.56,0.74,154114.0,0.562,0.0,F,0.106,-7.222,Major,0.162,79.999,4-Apr,0.466,Rap
44246.0,Madvillain,Figaro,53.0,0.188,0.836,-1.0,0.812,1.82e-06,D,0.0982,-6.985,Major,0.215,92.009,4-Apr,0.769,Rap
47382.0,Kid Cudi,Hyyerr,49.0,0.253,0.481,212107.0,0.664,0.0,E,0.57,-4.035,Minor,0.211,120.009,4-Apr,0.555,Rap
41308.0,Quavo,BUBBLE GUM,64.0,0.114,0.799,196496.0,0.752,0.0,B,0.109,-3.734,Minor,0.2739999999999999,75.98,4-Apr,0.763,Rap
76802.0,Young Dolph,Playa,48.0,0.13,0.8170000000000001,-1.0,0.647,0.0,G#,0.106,-4.694,Minor,0.139,?,4-Apr,0.42,Rap
24336.0,T.I.,Poppin Bottles (feat. Drake),54.0,0.0018899999999999,0.629,320160.0,0.853,0.0,C,0.34,-4.36,Major,0.104,78.033,4-Apr,0.373,Rap
27043.0,Moneybagg Yo,Bigg Facts,58.0,0.00141,0.858,-1.0,0.61,0.0,G,0.113,-4.453,Major,0.0998,140.062,4-Apr,0.252,Rap
79761.0,6ix9ine,WONDO,67.0,0.0785,0.775,-1.0,0.853,0.0,G,0.147,-5.867000000000001,Major,0.298,92.93799999999999,4-Apr,0.537,Rap
84004.0,Playboi Carti,FlatBed Freestyle,72.0,0.0967,0.755,193973.0,0.552,0.0,A,0.158,-5.604,Major,0.288,153.157,4-Apr,0.402,Rap
52930.0,Teyana Taylor,Do Not Disturb,54.0,0.119,0.597,252667.0,0.564,0.0,C#,0.2289999999999999,-6.968,Major,0.23,135.92,4-Apr,0.233,Rap
29747.0,Big Sean,Blessings - Extended Version,56.0,0.285,0.7509999999999999,-1.0,0.6,0.0,A#,0.128,-8.11,Minor,0.395,118.397,4-Apr,0.1369999999999999,Rap
43886.0,The Notorious B.I.G.,"Nasty Girl (feat. Diddy, Nelly, Jagged Edge & Avery Storm)",62.0,0.0949,0.833,286187.0,0.628,1.6e-06,D,0.282,-7.041,Major,0.141,106.32799999999999,4-Apr,0.645,Rap
24649.0,A Tribe Called Quest,The Space Program,53.0,0.427,0.612,341040.0,0.705,0.0,C#,0.6579999999999999,-5.898,Major,0.352,101.876,4-Apr,0.5329999999999999,Rap
51020.0,Famous Dex,JAPAN,81.0,0.121,0.733,142000.0,0.6779999999999999,0.0,F#,0.344,-7.771,Major,0.4379999999999999,175.985,4-Apr,0.841,Rap
57908.0,Shop Boyz,Party Like A Rock Star,53.0,0.00556,0.617,253000.0,0.6890000000000001,0.0,G,0.451,-4.988,Major,0.0412,145.053,4-Apr,0.642,Rap
42956.0,The Black Eyed Peas,Let's Get It Started - Spike Mix,58.0,0.0983,0.784,217213.0,0.8109999999999999,0.0,B,0.186,-2.218,Minor,0.1369999999999999,104.97,4-Apr,0.804,Rap
87386.0,ScHoolboy Q,Overtime,56.0,0.772,0.825,278493.0,0.477,0.0,D,0.105,-10.59,Minor,0.301,117.931,4-Apr,0.379,Rap
73058.0,The Pharcyde,Passin' Me By,68.0,0.0903,0.759,303493.0,0.7559999999999999,2.36e-06,E,0.265,-8.145,Minor,0.266,87.059,4-Apr,0.613,Rap
73537.0,Fort Minor,High Road (feat. John Legend),54.0,0.32,0.743,196520.0,0.897,3.43e-06,A,0.0455,-4.525,Minor,0.0649,99.985,4-Apr,0.92,Rap
21914.0,Nicki Minaj,Stupid Hoe,54.0,0.0289,0.879,196893.0,0.83,0.131,G,0.204,-5.941,Major,0.275,100.014,4-Apr,0.7190000000000001,Rap
41210.0,Mike Posner,Cooler Than Me,61.0,0.103,0.8370000000000001,227840.0,0.515,0.0,G,0.233,-4.065,Minor,0.0793,129.001,4-Apr,0.769,Rap
70662.0,Sik World,Liar (feat. Alex Marie Brinkley),57.0,0.206,0.8340000000000001,236369.0,0.659,4.47e-06,D#,0.0982,-8.738,Minor,0.145,131.079,4-Apr,0.0375,Rap
42107.0,Gang Starr,DWYCK,53.0,0.00432,0.911,243267.0,0.614,8.75e-06,G,0.0985,-11.175999999999998,Major,0.3379999999999999,99.025,4-Apr,0.601,Rap
67457.0,Busta Rhymes,Coming Off,52.0,0.00679,0.8009999999999999,225360.0,0.848,4.06e-05,G#,0.0581,-6.181,Major,0.238,81.789,4-Apr,0.466,Rap
65597.0,The Pussycat Dolls,Stickwitu,63.0,0.289,0.652,-1.0,0.551,0.0,A,0.0778,-6.299,Major,0.052,79.995,4-Apr,0.372,Rap
63018.0,Run The Jewels,Oh My Darling Don't Cry,57.0,0.0198,0.667,204840.0,0.588,2.77e-06,C#,0.462,-7.15,Major,0.266,?,4-Apr,0.285,Rap
82840.0,Migos,Danger (with Migos & Marshmello),73.0,0.152,0.8140000000000001,214587.0,0.743,0.0,A,0.163,-2.968,Major,0.159,?,4-Apr,0.367,Rap
69734.0,Shiloh Dynasty,Imagine,53.0,0.517,0.867,-1.0,0.0793,0.0,C,0.103,-22.589,Major,0.0931,110.01100000000001,4-Apr,0.262,Rap
69718.0,J. Cole,Love Yourz,73.0,0.609,0.502,211680.0,0.623,0.0,G#,0.119,-8.812000000000001,Major,0.441,75.555,1-Apr,0.3989999999999999,Rap
49720.0,Wyclef Jean,Hendrix,52.0,0.0191,0.6890000000000001,-1.0,0.531,0.0,C,0.0889,-7.332999999999999,Minor,0.239,139.873,4-Apr,0.366,Rap
43563.0,G-Eazy,Some Kind Of Drug,71.0,0.0705,0.586,222467.0,0.525,0.0,C,0.0729,-8.968,Major,0.498,126.51,4-Apr,0.491,Rap
33246.0,J. Cole,Caged Bird,52.0,0.14,0.5920000000000001,239880.0,0.7659999999999999,0.0,D#,0.136,-5.402,Minor,0.31,82.039,4-Apr,0.362,Rap
63738.0,Speaker Knockerz,Rico Story,50.0,0.483,0.732,159413.0,0.5920000000000001,4.29e-06,C,0.245,-9.374,Minor,0.0343,139.955,4-Apr,0.405,Rap
58664.0,Godsmack,Bulletproof,62.0,0.000198,0.39,177048.0,0.91,0.0,F,0.156,-3.268,Minor,0.133,162.253,4-Apr,0.644,Rap
64912.0,Timeflies,Raincoat,64.0,0.217,0.6970000000000001,217126.0,0.659,0.0,A#,0.254,-5.544,Major,0.104,150.941,4-Apr,0.49,Rap
46834.0,Kina,Get You The Moon (feat. Snøw),80.0,0.72,0.498,179080.0,0.235,0.0,C#,0.144,-16.541,Minor,0.188,118.917,4-Apr,0.0895,Rap
40643.0,Tory Lanez,I Sip,65.0,0.245,0.625,196436.0,0.5479999999999999,0.0,F,0.111,-11.189,Minor,0.365,?,4-Apr,0.517,Rap
45726.0,Kid Ink,Be Real (feat. DeJ Loaf),67.0,0.0702,0.762,206720.0,0.601,0.0003509999999999,A,0.151,-5.415,Minor,0.0817,99.95,4-Apr,0.377,Rap
77996.0,Joey Bada$$,Waves,55.0,0.223,0.733,211631.0,0.912,0.0,G#,0.206,-3.239,Minor,0.223,89.947,4-Apr,0.888,Rap
20730.0,A$AP Rocky,Ghetto Symphony,60.0,0.288,0.499,237733.0,0.921,0.0,F#,0.482,-3.373,Major,0.435,150.505,4-Apr,0.497,Rap
80098.0,Quavo,BIGGEST ALLEY OOP,69.0,0.166,0.86,-1.0,0.408,0.0,C,0.111,-5.388999999999999,Major,0.1889999999999999,75.48100000000001,4-Apr,0.0548,Rap
39937.0,Timeflies,Pompeii,56.0,0.346,0.7090000000000001,155745.0,0.662,0.0,F,0.0649,-4.984,Minor,0.196,141.349,4-Apr,0.527,Rap
